               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                5528,           0.0092853,            0.011043,          0.00035039,              0.9893,             0.99404,             0.98792,             0.71934,            0.022759,            0.027739,          0.00026049,           0.0047584,           0.0047584,           0.0047584
                5529,           0.0093234,            0.011959,          0.00026525,              0.9893,             0.99404,             0.98792,             0.71934,            0.022759,            0.027739,          0.00026049,            0.004757,            0.004757,            0.004757
                5530,           0.0095855,            0.011865,          0.00025096,             0.98932,             0.99405,             0.98801,             0.72168,            0.022822,            0.027691,          0.00026203,           0.0047556,           0.0047556,           0.0047556
                5531,           0.0089521,            0.010429,          0.00023696,             0.98926,             0.99405,             0.98806,             0.72359,            0.022783,            0.027776,           0.0002629,           0.0047542,           0.0047542,           0.0047542
                5532,            0.011783,            0.010084,           0.0002221,             0.98926,             0.99405,             0.98806,             0.72359,            0.022783,            0.027776,           0.0002629,           0.0047528,           0.0047528,           0.0047528
                5533,            0.011352,            0.011808,          0.00023683,             0.98919,             0.99402,             0.98808,              0.7218,            0.023053,             0.02772,          0.00026554,           0.0047514,           0.0047514,           0.0047514
                5534,            0.011188,            0.010932,          0.00033053,             0.98892,             0.99403,             0.98811,             0.72198,            0.022845,            0.027704,          0.00026654,             0.00475,             0.00475,             0.00475
                5535,            0.011591,            0.011268,          0.00029474,             0.98892,             0.99403,             0.98811,             0.72198,            0.022845,            0.027704,          0.00026654,           0.0047486,           0.0047486,           0.0047486
                5536,            0.011026,            0.012662,           0.0002027,             0.98891,             0.99403,             0.98819,             0.72271,            0.023086,            0.027735,          0.00026889,           0.0047472,           0.0047472,           0.0047472
                5537,           0.0088035,            0.008203,           0.0002227,             0.98892,             0.99403,              0.9881,             0.72564,            0.022815,            0.027739,          0.00026905,           0.0047458,           0.0047458,           0.0047458
                5538,            0.011281,            0.011905,          0.00023951,             0.98892,             0.99403,              0.9881,             0.72564,            0.022815,            0.027739,          0.00026905,           0.0047444,           0.0047444,           0.0047444
                5539,            0.011199,            0.010869,           0.0002876,             0.98899,             0.99403,             0.98818,             0.71967,            0.023217,            0.027922,          0.00027196,            0.004743,            0.004743,            0.004743
                5540,            0.010441,            0.010736,          0.00047513,             0.98907,             0.99405,             0.98803,              0.7213,            0.023087,            0.027852,          0.00027294,           0.0047416,           0.0047416,           0.0047416
                5541,            0.010424,            0.010356,           0.0002554,             0.98907,             0.99405,             0.98803,              0.7213,            0.023087,            0.027852,          0.00027294,           0.0047402,           0.0047402,           0.0047402
                5542,            0.010766,            0.011348,            0.000267,             0.98929,             0.99404,               0.988,             0.71634,            0.023358,            0.028016,          0.00027435,           0.0047389,           0.0047389,           0.0047389
                5543,           0.0093294,            0.011574,          0.00025353,             0.98952,             0.99403,             0.98794,             0.72148,            0.023107,            0.027855,          0.00027419,           0.0047375,           0.0047375,           0.0047375
                5544,            0.010788,            0.011765,          0.00027305,             0.98952,             0.99403,             0.98794,             0.72148,            0.023107,            0.027855,          0.00027419,           0.0047361,           0.0047361,           0.0047361
                5545,             0.01054,             0.01143,          0.00024785,             0.98975,             0.99405,             0.98794,             0.70986,            0.023252,            0.027912,          0.00027487,           0.0047347,           0.0047347,           0.0047347
                5546,           0.0096693,            0.012001,          0.00027509,             0.98992,             0.99404,             0.98788,             0.72044,            0.022882,            0.027786,           0.0002736,           0.0047333,           0.0047333,           0.0047333
                5547,            0.011212,             0.01005,          0.00026065,             0.98992,             0.99404,             0.98788,             0.72044,            0.022882,            0.027786,           0.0002736,           0.0047319,           0.0047319,           0.0047319
                5548,            0.010802,             0.01072,          0.00022809,              0.9901,             0.99405,             0.98791,              0.7182,            0.023126,            0.027904,          0.00027518,           0.0047305,           0.0047305,           0.0047305
                5549,            0.010675,            0.010674,           0.0002591,             0.99026,             0.99405,             0.98779,              0.7248,            0.022631,            0.027655,          0.00027383,           0.0047291,           0.0047291,           0.0047291
                5550,            0.012889,            0.012552,          0.00019848,             0.99026,             0.99405,             0.98779,              0.7248,            0.022631,            0.027655,          0.00027383,           0.0047277,           0.0047277,           0.0047277
                5551,            0.010892,            0.012897,          0.00039065,             0.99048,             0.99404,             0.98792,             0.72117,            0.022765,            0.027783,          0.00027413,           0.0047263,           0.0047263,           0.0047263
                5552,           0.0094921,             0.01253,          0.00026415,             0.99051,             0.99405,             0.98785,             0.72471,            0.022659,            0.027659,          0.00027255,           0.0047249,           0.0047249,           0.0047249
                5553,            0.010812,            0.011408,          0.00023524,             0.99051,             0.99405,             0.98785,             0.72469,            0.022659,            0.027659,          0.00027255,           0.0047235,           0.0047235,           0.0047235
                5554,           0.0099767,             0.01145,          0.00021281,             0.99057,             0.99405,              0.9878,             0.72697,            0.022601,            0.027637,          0.00027145,           0.0047221,           0.0047221,           0.0047221
                5555,            0.010227,            0.013578,          0.00053106,             0.99055,             0.99405,             0.98788,             0.71533,            0.022623,            0.027614,          0.00027014,           0.0047207,           0.0047207,           0.0047207
                5556,            0.011217,            0.011122,          0.00024052,             0.99055,             0.99405,             0.98788,             0.71533,            0.022623,            0.027614,          0.00027014,           0.0047194,           0.0047194,           0.0047194
                5557,           0.0098828,            0.011485,          0.00024764,              0.9905,             0.99405,             0.98785,             0.72318,            0.022474,            0.027541,          0.00026869,            0.004718,            0.004718,            0.004718
                5558,           0.0081726,            0.010396,          0.00020202,             0.99045,             0.99402,             0.98794,             0.72631,            0.022318,            0.027481,          0.00026733,           0.0047166,           0.0047166,           0.0047166
                5559,            0.011667,            0.011615,          0.00020719,             0.99045,             0.99402,             0.98794,             0.72622,            0.022318,            0.027481,          0.00026733,           0.0047152,           0.0047152,           0.0047152
                5560,            0.010485,            0.011648,          0.00028787,             0.99051,             0.99405,             0.98781,             0.72264,            0.022501,            0.027409,          0.00026764,           0.0047138,           0.0047138,           0.0047138
                5561,            0.011035,            0.011254,           0.0003006,             0.99039,             0.99405,             0.98777,             0.72867,            0.022225,            0.027484,          0.00026552,           0.0047124,           0.0047124,           0.0047124
                5562,            0.012265,            0.013064,          0.00021832,             0.99039,             0.99405,             0.98777,             0.72867,            0.022225,            0.027484,          0.00026552,            0.004711,            0.004711,            0.004711
                5563,            0.011945,            0.010962,          0.00030898,             0.99028,             0.99405,              0.9878,             0.72232,            0.022313,            0.027481,          0.00026581,           0.0047096,           0.0047096,           0.0047096
                5564,           0.0097065,            0.010428,          0.00037957,             0.99024,             0.99405,             0.98751,             0.72967,              0.0222,            0.027461,          0.00026507,           0.0047082,           0.0047082,           0.0047082
                5565,              0.0108,           0.0090341,          0.00021015,             0.99024,             0.99405,             0.98751,             0.72967,              0.0222,            0.027461,          0.00026507,           0.0047068,           0.0047068,           0.0047068
                5566,           0.0095258,             0.01172,          0.00021526,             0.99019,             0.99405,             0.98733,             0.72461,            0.022371,            0.027544,          0.00026572,           0.0047054,           0.0047054,           0.0047054
                5567,           0.0090465,            0.011024,          0.00033435,                0.99,             0.99405,             0.98732,             0.72869,            0.022256,            0.027649,          0.00026491,            0.004704,            0.004704,            0.004704
                5568,             0.01056,             0.01143,          0.00021295,                0.99,             0.99405,             0.98732,             0.72869,            0.022256,            0.027649,          0.00026491,           0.0047027,           0.0047027,           0.0047027
                5569,            0.010682,            0.011949,          0.00033401,             0.99003,             0.99405,             0.98709,             0.71943,            0.022414,             0.02768,           0.0002659,           0.0047013,           0.0047013,           0.0047013
                5570,            0.010664,            0.011109,          0.00028371,             0.98987,             0.99405,             0.98701,              0.7109,            0.022524,            0.027809,          0.00026592,           0.0046999,           0.0046999,           0.0046999
                5571,            0.011235,            0.011907,          0.00025527,             0.98987,             0.99405,             0.98701,              0.7109,            0.022524,            0.027809,          0.00026592,           0.0046985,           0.0046985,           0.0046985
                5572,              0.0106,            0.010831,          0.00020428,             0.98975,             0.99402,             0.98697,             0.71059,            0.022527,            0.027784,          0.00026589,           0.0046971,           0.0046971,           0.0046971
                5573,           0.0099781,             0.01177,          0.00036862,             0.98956,             0.99405,             0.98709,             0.70869,            0.022485,            0.027867,          0.00026467,           0.0046957,           0.0046957,           0.0046957
                5574,            0.010704,            0.012904,          0.00032067,             0.98956,             0.99405,             0.98709,             0.70869,            0.022485,            0.027867,          0.00026467,           0.0046943,           0.0046943,           0.0046943
                5575,            0.010285,            0.010316,          0.00020828,              0.9893,             0.99405,             0.98701,             0.70623,            0.022679,            0.027856,          0.00026516,           0.0046929,           0.0046929,           0.0046929
                5576,             0.01017,            0.011252,          0.00024656,              0.9891,             0.99404,             0.98694,             0.70766,             0.02249,            0.027844,          0.00026396,           0.0046915,           0.0046915,           0.0046915
                5577,           0.0095634,            0.010691,           0.0002321,              0.9891,             0.99404,             0.98694,             0.70766,             0.02249,            0.027844,          0.00026396,           0.0046901,           0.0046901,           0.0046901
                5578,            0.011061,            0.011361,          0.00045553,             0.98887,             0.99405,             0.98689,             0.71501,            0.022585,            0.027831,          0.00026367,           0.0046887,           0.0046887,           0.0046887
                5579,           0.0098797,            0.011758,          0.00021909,              0.9886,             0.99405,             0.98681,             0.70712,            0.022622,            0.027836,          0.00026376,           0.0046874,           0.0046874,           0.0046874
                5580,            0.011136,           0.0098756,          0.00020931,              0.9886,             0.99405,             0.98681,             0.70712,            0.022622,            0.027836,          0.00026376,            0.004686,            0.004686,            0.004686
                5581,           0.0098675,            0.011274,          0.00023437,             0.98845,             0.99405,             0.98687,             0.70883,            0.022531,            0.027817,          0.00026273,           0.0046846,           0.0046846,           0.0046846
                5582,            0.010036,            0.011725,          0.00038037,             0.98846,             0.99402,             0.98673,             0.70855,            0.022605,            0.027819,          0.00026331,           0.0046832,           0.0046832,           0.0046832
                5583,            0.011221,            0.013459,          0.00029128,             0.98846,             0.99402,             0.98673,             0.70855,            0.022605,            0.027819,          0.00026331,           0.0046818,           0.0046818,           0.0046818
                5584,            0.010014,            0.010649,          0.00021655,             0.98834,             0.99403,             0.98679,             0.71001,            0.022625,            0.027857,          0.00026356,           0.0046804,           0.0046804,           0.0046804
                5585,           0.0096958,            0.010958,          0.00036465,             0.98816,             0.99404,             0.98656,             0.71177,            0.022469,            0.027805,          0.00026298,            0.004679,            0.004679,            0.004679
                5586,           0.0099337,            0.010709,           0.0002047,             0.98816,             0.99404,             0.98656,             0.71177,            0.022469,            0.027805,          0.00026298,           0.0046776,           0.0046776,           0.0046776
                5587,           0.0091937,            0.011925,          0.00019947,             0.98807,             0.99402,             0.98654,             0.70803,            0.022694,            0.027886,           0.0002634,           0.0046762,           0.0046762,           0.0046762
                5588,           0.0093332,            0.011432,          0.00037357,             0.98787,             0.99403,             0.98656,             0.71766,            0.022422,            0.027765,          0.00026339,           0.0046748,           0.0046748,           0.0046748
                5589,            0.010708,            0.010994,          0.00022314,             0.98787,             0.99403,             0.98656,             0.71766,            0.022422,            0.027765,          0.00026339,           0.0046735,           0.0046735,           0.0046735
                5590,            0.011459,            0.012534,          0.00023481,             0.98755,             0.99402,             0.98664,             0.72049,            0.022666,            0.027873,          0.00026508,           0.0046721,           0.0046721,           0.0046721
                5591,           0.0089843,           0.0094605,           0.0002455,             0.98747,             0.99403,             0.98667,             0.71698,            0.022443,             0.02777,          0.00026474,           0.0046707,           0.0046707,           0.0046707
                5592,            0.010318,            0.011468,          0.00032679,             0.98747,             0.99403,             0.98667,             0.71698,            0.022443,             0.02777,          0.00026474,           0.0046693,           0.0046693,           0.0046693
                5593,            0.010092,            0.011556,          0.00036569,             0.99023,             0.99108,             0.98673,             0.71691,            0.022617,            0.027901,           0.0002659,           0.0046679,           0.0046679,           0.0046679
                5594,           0.0095233,           0.0095381,          0.00041699,              0.9902,              0.9911,             0.98674,             0.71616,            0.022838,            0.027918,          0.00026741,           0.0046665,           0.0046665,           0.0046665
                5595,           0.0096978,            0.011263,          0.00042229,              0.9902,              0.9911,             0.98674,             0.71616,            0.022838,            0.027918,          0.00026741,           0.0046651,           0.0046651,           0.0046651
                5596,            0.009234,            0.011303,          0.00033927,             0.99022,             0.99108,             0.98682,              0.7118,             0.02309,            0.028069,           0.0002695,           0.0046637,           0.0046637,           0.0046637
                5597,           0.0089238,            0.011267,          0.00027099,             0.99023,              0.9911,             0.98674,             0.71485,            0.022875,            0.028068,          0.00026971,           0.0046623,           0.0046623,           0.0046623
                5598,           0.0094343,           0.0096449,           0.0002591,             0.99023,              0.9911,             0.98674,             0.71485,            0.022875,            0.028068,          0.00026971,            0.004661,            0.004661,            0.004661
                5599,           0.0090112,            0.010934,          0.00024518,             0.99023,              0.9911,             0.98691,             0.71064,            0.023009,            0.028172,          0.00027114,           0.0046596,           0.0046596,           0.0046596
                5600,           0.0088754,             0.01167,           0.0003162,              0.9902,              0.9911,             0.98687,             0.71455,            0.022907,            0.028271,          0.00027105,           0.0046582,           0.0046582,           0.0046582
                5601,            0.011427,            0.012059,          0.00023459,              0.9902,              0.9911,             0.98687,             0.71455,            0.022907,            0.028271,          0.00027105,           0.0046568,           0.0046568,           0.0046568
                5602,           0.0095183,            0.010191,          0.00023701,             0.99026,             0.99108,             0.98692,             0.71352,            0.023081,            0.028317,           0.0002725,           0.0046554,           0.0046554,           0.0046554
                5603,           0.0094046,           0.0091972,          0.00032985,             0.99024,             0.99107,             0.98696,             0.71378,            0.023058,            0.028329,          0.00027133,            0.004654,            0.004654,            0.004654
                5604,           0.0093113,            0.012015,          0.00030975,             0.99024,             0.99107,             0.98696,             0.71378,            0.023058,            0.028329,          0.00027133,           0.0046526,           0.0046526,           0.0046526
                5605,           0.0089618,            0.010977,           0.0003478,             0.99022,             0.99107,              0.9869,             0.71752,            0.023046,            0.028258,          0.00026975,           0.0046512,           0.0046512,           0.0046512
                5606,           0.0094542,             0.01139,          0.00033763,             0.99021,             0.99107,             0.98689,             0.71323,            0.023395,            0.028335,           0.0002697,           0.0046498,           0.0046498,           0.0046498
                5607,            0.011178,            0.011664,            0.000261,             0.99021,             0.99107,             0.98689,             0.71323,            0.023395,            0.028335,           0.0002697,           0.0046485,           0.0046485,           0.0046485
                5608,           0.0098819,            0.010432,          0.00022082,             0.99026,             0.99107,             0.98696,             0.71398,            0.023241,            0.028164,          0.00026835,           0.0046471,           0.0046471,           0.0046471
                5609,           0.0093628,            0.009975,           0.0002602,             0.99031,             0.99107,             0.98691,             0.71194,            0.023528,            0.028307,          0.00026876,           0.0046457,           0.0046457,           0.0046457
                5610,            0.011167,            0.012111,          0.00043169,             0.99031,             0.99107,             0.98691,             0.71194,            0.023528,            0.028307,          0.00026876,           0.0046443,           0.0046443,           0.0046443
                5611,           0.0096455,            0.011874,          0.00019104,             0.99039,             0.99107,             0.98688,             0.71507,            0.023387,            0.028184,           0.0002681,           0.0046429,           0.0046429,           0.0046429
                5612,           0.0093722,              0.0112,          0.00029465,             0.99027,             0.99107,             0.98699,             0.71749,            0.023352,            0.028245,          0.00026862,           0.0046415,           0.0046415,           0.0046415
                5613,            0.010717,            0.012043,          0.00022704,             0.99027,             0.99107,             0.98699,             0.71749,            0.023352,            0.028245,          0.00026862,           0.0046401,           0.0046401,           0.0046401
                5614,            0.010757,             0.01244,          0.00020505,             0.99032,             0.99107,             0.98689,             0.71958,            0.023247,             0.02809,          0.00026905,           0.0046387,           0.0046387,           0.0046387
                5615,            0.009831,           0.0096882,          0.00032078,             0.99035,             0.99107,             0.98716,             0.71281,             0.02316,            0.028099,          0.00026895,           0.0046374,           0.0046374,           0.0046374
                5616,           0.0096235,            0.011822,          0.00022007,             0.99035,             0.99107,             0.98716,             0.71281,             0.02316,            0.028099,          0.00026895,            0.004636,            0.004636,            0.004636
                5617,            0.008794,            0.010269,          0.00019081,             0.99028,             0.99107,             0.98704,             0.71151,            0.023207,            0.028021,          0.00026949,           0.0046346,           0.0046346,           0.0046346
                5618,           0.0089969,           0.0097572,          0.00023774,             0.98924,             0.99403,             0.98704,             0.70944,            0.022956,            0.027927,          0.00026801,           0.0046332,           0.0046332,           0.0046332
                5619,            0.010201,            0.013748,          0.00034672,             0.98924,             0.99403,             0.98704,             0.70944,            0.022956,            0.027927,          0.00026801,           0.0046318,           0.0046318,           0.0046318
                5620,            0.010399,            0.011077,          0.00024344,             0.98938,             0.99405,             0.98702,             0.71399,            0.023058,             0.02781,          0.00026796,           0.0046304,           0.0046304,           0.0046304
                5621,            0.010471,            0.012376,          0.00028738,             0.98952,             0.99405,             0.98695,             0.71944,            0.022799,            0.027788,          0.00026645,            0.004629,            0.004629,            0.004629
                5622,            0.010991,             0.01081,          0.00022093,             0.98952,             0.99405,             0.98695,             0.71944,            0.022799,            0.027788,          0.00026645,           0.0046276,           0.0046276,           0.0046276
                5623,            0.010386,            0.013857,          0.00020283,             0.98982,             0.99399,             0.98688,             0.70882,            0.022858,            0.027714,          0.00026684,           0.0046263,           0.0046263,           0.0046263
                5624,           0.0091925,            0.010745,          0.00032825,             0.98987,             0.99405,             0.98682,              0.7142,            0.022823,            0.027794,          0.00026645,           0.0046249,           0.0046249,           0.0046249
                5625,           0.0090511,           0.0095659,          0.00021677,             0.98987,             0.99405,             0.98682,              0.7142,            0.022823,            0.027794,          0.00026645,           0.0046235,           0.0046235,           0.0046235
                5626,            0.011014,            0.012162,          0.00022502,             0.98999,             0.99405,             0.98691,             0.70909,            0.022869,            0.027715,           0.0002672,           0.0046221,           0.0046221,           0.0046221
                5627,           0.0096239,            0.011645,          0.00027307,             0.98976,             0.99405,             0.98679,             0.71393,            0.022822,            0.027889,          0.00026712,           0.0046207,           0.0046207,           0.0046207
                5628,            0.011374,            0.010895,           0.0002186,             0.98976,             0.99405,             0.98679,             0.71393,            0.022822,            0.027889,          0.00026712,           0.0046193,           0.0046193,           0.0046193
                5629,              0.0103,            0.010853,          0.00030911,             0.98958,             0.99405,              0.9868,             0.71011,            0.022962,            0.027881,          0.00026834,           0.0046179,           0.0046179,           0.0046179
                5630,           0.0093285,            0.010674,           0.0002485,             0.98949,               0.994,             0.98679,             0.71564,            0.022731,            0.027857,          0.00026787,           0.0046165,           0.0046165,           0.0046165
                5631,           0.0099919,            0.011348,          0.00031059,             0.98949,               0.994,             0.98679,             0.71564,            0.022731,            0.027857,          0.00026787,           0.0046152,           0.0046152,           0.0046152
                5632,            0.010433,           0.0097964,          0.00036299,             0.98943,             0.99405,             0.98671,             0.71313,            0.022751,            0.027839,          0.00026879,           0.0046138,           0.0046138,           0.0046138
                5633,           0.0093569,             0.01119,          0.00046758,             0.98938,             0.99405,             0.98665,             0.71711,            0.022748,             0.02791,          0.00026853,           0.0046124,           0.0046124,           0.0046124
                5634,             0.01012,            0.012526,          0.00038095,             0.98938,             0.99405,             0.98665,             0.71711,            0.022748,             0.02791,          0.00026853,            0.004611,            0.004611,            0.004611
                5635,           0.0093324,            0.011764,          0.00028584,             0.98938,             0.99405,             0.98674,               0.711,            0.022802,            0.027874,          0.00026906,           0.0046096,           0.0046096,           0.0046096
                5636,           0.0093275,            0.010401,          0.00024251,             0.98932,             0.99405,             0.98668,              0.7112,            0.022896,            0.027906,          0.00026956,           0.0046082,           0.0046082,           0.0046082
                5637,           0.0090551,           0.0096973,          0.00019985,             0.98932,             0.99405,             0.98668,              0.7112,            0.022896,            0.027906,          0.00026956,           0.0046068,           0.0046068,           0.0046068
                5638,            0.010268,            0.012238,          0.00031876,             0.98949,             0.99405,             0.98666,             0.71513,            0.022679,            0.027855,           0.0002688,           0.0046055,           0.0046055,           0.0046055
                5639,            0.010702,            0.010755,          0.00040441,             0.98959,             0.99405,             0.98663,             0.71029,            0.022939,            0.027935,          0.00026974,           0.0046041,           0.0046041,           0.0046041
                5640,            0.010008,            0.010327,           0.0002972,             0.98959,             0.99405,             0.98663,             0.71029,            0.022939,            0.027935,          0.00026974,           0.0046027,           0.0046027,           0.0046027
                5641,            0.010529,            0.010431,          0.00046029,             0.98974,             0.99404,              0.9866,             0.71473,            0.022737,            0.027834,          0.00026865,           0.0046013,           0.0046013,           0.0046013
                5642,           0.0088075,            0.010902,          0.00021558,             0.98986,             0.99402,             0.98658,             0.70674,            0.023054,            0.027966,          0.00026975,           0.0045999,           0.0045999,           0.0045999
                5643,            0.010946,            0.013086,          0.00027776,             0.98986,             0.99402,             0.98658,             0.70674,            0.023054,            0.027966,          0.00026975,           0.0045985,           0.0045985,           0.0045985
                5644,            0.010501,            0.012057,          0.00022029,             0.99002,             0.99405,             0.98656,             0.71009,            0.022937,            0.027976,          0.00026902,           0.0045971,           0.0045971,           0.0045971
                5645,           0.0090312,           0.0098781,          0.00020427,             0.99015,             0.99405,             0.98658,              0.7026,            0.023183,            0.028039,          0.00026957,           0.0045958,           0.0045958,           0.0045958
                5646,           0.0097149,            0.010848,          0.00021308,             0.99015,             0.99405,             0.98658,              0.7026,            0.023183,            0.028039,          0.00026957,           0.0045944,           0.0045944,           0.0045944
                5647,           0.0094114,            0.011876,          0.00020901,             0.99022,             0.99405,             0.98683,             0.70471,            0.023239,            0.028126,          0.00026905,            0.004593,            0.004593,            0.004593
                5648,             0.01006,            0.011286,          0.00018735,             0.99031,             0.99405,             0.98686,             0.70548,            0.023306,             0.02821,          0.00027005,           0.0045916,           0.0045916,           0.0045916
                5649,            0.010399,            0.010333,           0.0004346,             0.99031,             0.99405,             0.98686,             0.70548,            0.023306,             0.02821,          0.00027005,           0.0045902,           0.0045902,           0.0045902
                5650,            0.010012,            0.012124,          0.00020773,             0.99038,             0.99405,             0.98689,             0.70414,            0.023192,            0.028227,          0.00026921,           0.0045888,           0.0045888,           0.0045888
                5651,           0.0095543,            0.011043,          0.00029144,             0.99045,             0.99401,             0.98689,              0.7027,            0.023442,            0.028336,          0.00027053,           0.0045875,           0.0045875,           0.0045875
                5652,           0.0097308,            0.010661,          0.00021214,             0.99045,             0.99401,             0.98689,              0.7027,            0.023442,            0.028336,          0.00027053,           0.0045861,           0.0045861,           0.0045861
                5653,           0.0096983,           0.0090998,          0.00026117,             0.99038,             0.99405,             0.98695,             0.70216,            0.023345,            0.028411,          0.00026974,           0.0045847,           0.0045847,           0.0045847
                5654,           0.0094612,            0.010053,          0.00034341,             0.99038,             0.99403,             0.98684,             0.70342,            0.023349,            0.028447,          0.00026967,           0.0045833,           0.0045833,           0.0045833
                5655,           0.0093619,           0.0096249,          0.00024638,             0.99038,             0.99403,             0.98684,             0.70342,            0.023349,            0.028447,          0.00026967,           0.0045819,           0.0045819,           0.0045819
                5656,            0.010416,            0.013095,          0.00029452,             0.99022,             0.99405,             0.98672,             0.70591,            0.023361,            0.028459,          0.00026935,           0.0045805,           0.0045805,           0.0045805
                5657,           0.0089731,            0.012278,          0.00027654,             0.99016,             0.99405,             0.98692,             0.70276,            0.023162,            0.028403,          0.00026846,           0.0045792,           0.0045792,           0.0045792
                5658,            0.011567,            0.012117,          0.00019892,             0.99016,             0.99405,             0.98692,             0.70276,            0.023162,            0.028403,          0.00026846,           0.0045778,           0.0045778,           0.0045778
                5659,           0.0091798,            0.011153,          0.00025572,             0.99007,             0.99402,              0.9868,             0.69819,            0.023386,            0.028379,          0.00026894,           0.0045764,           0.0045764,           0.0045764
                5660,           0.0091717,            0.011669,          0.00021619,             0.98998,             0.99402,             0.98682,             0.70992,            0.023371,            0.028435,          0.00026859,            0.004575,            0.004575,            0.004575
                5661,            0.010975,           0.0099892,          0.00020007,             0.98998,             0.99402,             0.98682,             0.70992,            0.023371,            0.028435,          0.00026859,           0.0045736,           0.0045736,           0.0045736
                5662,           0.0099322,            0.011029,          0.00028819,             0.98984,             0.99405,             0.98675,             0.70616,            0.023319,            0.028301,          0.00026809,           0.0045722,           0.0045722,           0.0045722
                5663,           0.0089762,           0.0090291,          0.00018958,             0.98981,             0.99405,             0.98694,              0.6999,            0.023828,            0.028383,             0.00027,           0.0045709,           0.0045709,           0.0045709
                5664,              0.0118,            0.009924,          0.00029719,             0.98981,             0.99405,             0.98694,              0.6999,            0.023828,            0.028383,             0.00027,           0.0045695,           0.0045695,           0.0045695
                5665,            0.010751,            0.010928,          0.00021608,             0.98975,             0.99405,             0.98705,              0.7056,            0.023689,             0.02822,          0.00027019,           0.0045681,           0.0045681,           0.0045681
                5666,            0.010093,            0.010659,          0.00032328,              0.9897,             0.99405,             0.98695,             0.69773,            0.023981,            0.028317,          0.00027141,           0.0045667,           0.0045667,           0.0045667
                5667,            0.010011,            0.011371,          0.00022747,              0.9897,             0.99405,             0.98695,             0.69773,            0.023981,            0.028317,          0.00027141,           0.0045653,           0.0045653,           0.0045653
                5668,             0.00963,           0.0093439,           0.0001999,             0.98964,             0.99405,             0.98718,             0.69604,            0.023849,            0.028118,          0.00027164,           0.0045639,           0.0045639,           0.0045639
                5669,           0.0089951,            0.011166,          0.00030946,              0.9895,             0.99401,             0.98688,             0.69546,            0.023888,            0.028142,          0.00027174,           0.0045626,           0.0045626,           0.0045626
                5670,           0.0091233,            0.010829,          0.00018773,              0.9895,             0.99401,             0.98688,             0.69546,            0.023888,            0.028142,          0.00027174,           0.0045612,           0.0045612,           0.0045612
                5671,           0.0086914,            0.010734,           0.0001985,              0.9894,             0.99405,             0.98695,             0.69423,            0.023797,            0.027993,          0.00027173,           0.0045598,           0.0045598,           0.0045598
                5672,           0.0090886,            0.012881,          0.00036214,             0.98934,             0.99405,              0.9869,             0.70738,             0.02372,            0.028064,          0.00027256,           0.0045584,           0.0045584,           0.0045584
                5673,            0.010142,            0.010036,          0.00029308,             0.98934,             0.99405,              0.9869,             0.70738,             0.02372,            0.028064,          0.00027256,            0.004557,            0.004557,            0.004557
                5674,           0.0095999,            0.010692,          0.00025918,             0.98931,             0.99405,               0.987,             0.70955,            0.023667,            0.028128,          0.00027324,           0.0045556,           0.0045556,           0.0045556
                5675,            0.010072,            0.011929,          0.00025956,             0.98919,             0.99401,             0.98687,             0.70611,            0.023519,            0.027913,          0.00027306,           0.0045543,           0.0045543,           0.0045543
                5676,            0.012064,            0.011975,          0.00038572,             0.98919,             0.99401,             0.98687,             0.70611,            0.023519,            0.027913,          0.00027306,           0.0045529,           0.0045529,           0.0045529
                5677,            0.010164,            0.011132,          0.00036591,             0.98905,             0.99403,             0.98672,             0.70663,            0.023575,            0.027966,          0.00027429,           0.0045515,           0.0045515,           0.0045515
                5678,           0.0092984,            0.010138,          0.00028043,             0.98895,             0.99405,              0.9867,             0.71221,            0.023189,            0.027834,          0.00027293,           0.0045501,           0.0045501,           0.0045501
                5679,            0.010468,            0.010982,          0.00027105,             0.98895,             0.99405,              0.9867,             0.71221,            0.023189,            0.027834,          0.00027293,           0.0045487,           0.0045487,           0.0045487
                5680,            0.010403,            0.011808,          0.00027247,              0.9889,             0.99405,             0.98686,              0.7091,            0.023262,            0.027787,          0.00027344,           0.0045473,           0.0045473,           0.0045473
                5681,           0.0098635,            0.010749,          0.00025888,             0.98889,             0.99405,             0.98681,             0.71065,            0.023101,            0.027711,          0.00027218,            0.004546,            0.004546,            0.004546
